380,-0.001223045
381,-0.001236879
382,-0.001250714
383,-0.001264549
384,-0.001278383
385,-0.001139761
386,-0.000971593
387,-0.000803424
388,-0.000635255
389,-0.000467087
390,0.013167392
391,0.030210319
392,0.047253246
393,0.073777897
394,0.10138899
395,0.141729188
396,0.190692468
397,0.246850316
398,0.352012232
399,0.452241126
400,0.478919214
401,0.592816147
402,0.663811661
403,0.76788119
404,0.807426113
405,0.839348001
406,0.867121693
407,0.894895385
408,0.914176133
409,0.923267059
410,0.932357985
411,0.941130979
412,0.942949928
413,0.944768876
414,0.946587825
415,0.948406774
416,0.950225723
417,0.952044672
418,0.952813808
419,0.953072148
420,0.953330487
421,0.953588827
422,0.953621734
423,0.953627577
424,0.953633419
425,0.953639262
426,0.953645105
427,0.953650948
428,0.953656791
429,0.953662634
430,0.953668477
431,0.95367432
432,0.953680162
433,0.953686005
434,0.953691848
435,0.953697691
436,0.953703534
437,0.953709377
438,0.95371522
439,0.953721062
440,0.953726905
441,0.953732748
442,0.953738591
443,0.953744434
444,0.953750276
445,0.953756119
446,0.953761962
447,0.953767805
448,0.953773648
449,0.953779491
450,0.953785333
451,0.953791176
452,0.953797019
453,0.953802862
454,0.953808705
455,0.953814548
456,0.95382039
457,0.953826233
458,0.953832076
459,0.953837919
460,0.953843762
461,0.953849604
462,0.953855447
463,0.95386129
464,0.953867133
465,0.953872976
466,0.953878819
467,0.953884661
468,0.953890504
469,0.953896347
470,0.95390219
471,0.953908033
472,0.953913875
473,0.953919718
474,0.953925561
475,0.953931404
476,0.953937247
477,0.953943089
478,0.953948932
479,0.953954775
480,0.953960618
481,0.953966461
482,0.953972304
483,0.953978147
484,0.953983989
485,0.953989832
486,0.953995675
487,0.954001518
488,0.954007361
489,0.954013203
490,0.954019046
491,0.954024889
492,0.954030732
493,0.954036575
494,0.954042417
495,0.95404826
496,0.954054103
497,0.954059946
498,0.954065789
499,0.954071632
500,0.954077474
501,0.954083317
502,0.95408916
503,0.954095003
504,0.954100846
505,0.954106688
506,0.954112531
507,0.954118374
508,0.954124217
509,0.95413006
510,0.954135903
511,0.954141746
512,0.954147588
513,0.954153431
514,0.954159274
515,0.954165117
516,0.95417096
517,0.954176802
518,0.954182645
519,0.954188488
520,0.954194331
521,0.954200174
522,0.954206016
523,0.954211859
524,0.954217702
525,0.954223545
526,0.954229388
527,0.954235231
528,0.954241074
529,0.954246916
530,0.954252759
531,0.954258602
532,0.954264445
533,0.954270288
534,0.954276131
535,0.954281974
536,0.954287817
537,0.95429366
538,0.954299502
539,0.954305345
540,0.954311188
541,0.95431703
542,0.954322873
543,0.954328716
544,0.954334559
545,0.954340402
546,0.954346245
547,0.954352087
548,0.95435793
549,0.954363773
550,0.954369616
551,0.954375459
552,0.954381302
553,0.954387145
554,0.954392987
555,0.95439883
556,0.954404673
557,0.954410515
558,0.954416358
559,0.954422201
560,0.954428044
561,0.954433887
562,0.95443973
563,0.954445573
564,0.954451416
565,0.954457258
566,0.954463101
567,0.954468944
568,0.954474787
569,0.954676462
570,0.955079062
571,0.955481661
572,0.955884261
573,0.955909406
574,0.955782967
575,0.955656527
576,0.955530088
577,0.955403648
578,0.955277209
579,0.955150769
580,0.95502433
581,0.95489789
582,0.954771451
583,0.954645011
584,0.954717339
585,0.955119938
586,0.955522538
587,0.955925137
588,0.95601264
589,0.955886201
590,0.955759762
591,0.955633322
592,0.955506883
593,0.955380443
594,0.955254004
595,0.955127564
596,0.955001125
597,0.954874685
598,0.954748246
599,0.954758216
600,0.955160815
601,0.955563415
602,0.955966015
603,0.956115876
604,0.955989436
605,0.955862997
606,0.955736557
607,0.955610118
608,0.955483678
609,0.955357239
610,0.955230799
611,0.955104359
612,0.95497792
613,0.95485148
614,0.954799092
615,0.955201692
616,0.955604292
617,0.956006891
618,0.95621911
619,0.956092671
620,0.955966231
621,0.955839792
622,0.955713352
623,0.955586913
624,0.955460473
625,0.955334033
626,0.955207594
627,0.955081154
628,0.954954715
629,0.954839969
630,0.955242568
631,0.955645168
632,0.956047768
633,0.95625886
634,0.95587008
635,0.955481299
636,0.955092518
637,0.954703737
638,0.954314956
639,0.953926175
640,0.953537394
641,0.953148613
642,0.952759833
643,0.952371052
644,0.950438075
645,0.94304335
646,0.935648625
647,0.9282539
648,0.891120109
649,0.789648882
650,0.652965035
651,0.33131826
652,0.166967523
653,0.086428502
654,0.032479035
655,0.015698102
656,0.008860685
657,0.007184646
658,0.005508607
659,0.003832568
660,0.002156529
661,0.00048049
662,-0.001195549
663,-0.002376407
664,-0.002688067
665,-0.002999727
666,-0.003311387
667,-0.003623047
668,-0.003934707
669,-0.004246367
670,-0.004558027
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
