381.0633214,0
387.7538829,0
393.5404092,0
400.3469425,0.000724819
407.1534758,0.003018607
413.9600092,0.00644628
421.2066906,0.018620821
427.5730759,0.023956541
434.3796092,0.030641883
441.1861425,0.037867169
447.9926759,0.044102556
454.7992092,0.051237852
461.6057426,0.063682607
467.7935001,0.082084391
473.0530941,0.103648555
477.6939123,0.126274888
481.7159547,0.148515858
485.1192214,0.170933588
488.6256173,0.195232521
491.6163668,0.218300358
493.8704785,0.242720598
496.1687885,0.268042523
498.1135123,0.294258719
499.7223292,0.318682385
501.5167789,0.344921576
503.3112286,0.372150666
504.9200456,0.398686117
506.2607264,0.421326939
507.4982779,0.445749185
508.6327002,0.470962957
509.973381,0.494758662
511.2109325,0.521160707
512.448484,0.547397769
513.6860355,0.572809915
514.923587,0.598057077
516.1611385,0.623469223
517.3986901,0.648881369
518.4093571,0.672147866
519.4612759,0.696651894
520.760705,0.722047778
522.5551547,0.750695724
524.6324733,0.783323203
526.6655937,0.812320883
530.2898517,0.860274146
533.0743426,0.888868132
534.9925474,0.911172946
537.7151608,0.935336896
541.1184275,0.958645536
545.0373406,0.977468603
551.3282275,0.996215032
558.1347608,0.997526634
564.0131305,0.984003769
568.3445608,0.962049276
571.7478275,0.941010427
574.8417063,0.91785861
577.5643196,0.892923555
579.4825244,0.871351083
581.9576275,0.846613063
584.4327305,0.820266455
586.5984457,0.795980956
588.4547729,0.774210267
590.3111002,0.751944629
592.1674275,0.729678991
594.0237548,0.706588437
595.880082,0.68283795
597.7364093,0.659087463
599.5927366,0.635336976
601.4490639,0.611586489
603.3053911,0.588495935
605.1617184,0.565570364
607.0180457,0.541819877
608.874373,0.51806939
610.7307002,0.494483887
612.5870275,0.471063366
614.4433548,0.448302779
616.2996821,0.425542191
618.1560093,0.403276553
620.0123366,0.380350982
621.8686639,0.358085344
623.7249911,0.336149672
625.5813184,0.313719051
627.4376457,0.293103245
629.6033608,0.268694008
632.0784639,0.242223664
634.5093686,0.21964204
637.6474457,0.197204534
640.4319366,0.174496989
643.5258154,0.151147193
646.9290821,0.127864572
650.9511245,0.104310916
655.5919427,0.0810837
660.8515366,0.059614741
667.0392942,0.040080385
673.8458275,0.02588785
680.6523609,0.016644812
687.4588942,0.01019149
694.2654276,0.00715782
701.0719609,0.006643894
706.9503306,0.005676465
713.6798088,0.001390213
723.2377539,0.00142675
730.8841099,0
739.4862605,0.001488862
748.5663082,0.001523572
